eventId,sessionId,playbackSecond,playbackOffsetMs,sourceElapsedSecond,timestampOffsetMs,sourceSubjectVisit,sourceSequence,synthetic,demoOnly,class1Softmax,movingAverage10,class,alertLevel,alertAction,alertRequired,notificationEvent,triggerReason,scenarioPhase
1_1_004_V2-148,demo-1_1_004_V2,12.333,12333,1480,1480000,1_1_004_V2,62,True,True,0.18322,0.444201,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-149,demo-1_1_004_V2,12.417,12417,1490,1490000,1_1_004_V2,62,True,True,0.267066,0.448754,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-150,demo-1_1_004_V2,12.5,12500,1500,1500000,1_1_004_V2,63,True,True,0.350911,0.453308,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-151,demo-1_1_004_V2,12.583,12583,1510,1510000,1_1_004_V2,63,True,True,0.353747,0.459976,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-152,demo-1_1_004_V2,12.667,12667,1520,1520000,1_1_004_V2,64,True,True,0.304375,0.468006,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-153,demo-1_1_004_V2,12.75,12750,1530,1530000,1_1_004_V2,64,True,True,0.251601,0.474631,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-154,demo-1_1_004_V2,12.833,12833,1540,1540000,1_1_004_V2,64,True,True,0.183579,0.474959,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-155,demo-1_1_004_V2,12.917,12917,1550,1550000,1_1_004_V2,65,True,True,0.115556,0.475288,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-156,demo-1_1_004_V2,13.0,13000,1560,1560000,1_1_004_V2,65,True,True,0.238388,0.490035,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-157,demo-1_1_004_V2,13.083,13083,1570,1570000,1_1_004_V2,66,True,True,0.422565,0.509417,1,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-158,demo-1_1_004_V2,13.167,13167,1580,1580000,1_1_004_V2,66,True,True,0.492321,0.511106,1,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-159,demo-1_1_004_V2,13.25,13250,1590,1590000,1_1_004_V2,67,True,True,0.3309,0.477047,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-160,demo-1_1_004_V2,13.333,13333,1600,1600000,1_1_004_V2,67,True,True,0.169479,0.442988,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-161,demo-1_1_004_V2,13.417,13417,1610,1610000,1_1_004_V2,67,True,True,0.398207,0.440805,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-162,demo-1_1_004_V2,13.5,13500,1620,1620000,1_1_004_V2,68,True,True,0.667696,0.441952,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-163,demo-1_1_004_V2,13.583,13583,1630,1630000,1_1_004_V2,68,True,True,0.758237,0.438528,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-164,demo-1_1_004_V2,13.667,13667,1640,1640000,1_1_004_V2,69,True,True,0.654705,0.430146,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-165,demo-1_1_004_V2,13.75,13750,1650,1650000,1_1_004_V2,69,True,True,0.550341,0.420958,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-166,demo-1_1_004_V2,13.833,13833,1660,1660000,1_1_004_V2,69,True,True,0.43141,0.397653,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-167,demo-1_1_004_V2,13.917,13917,1670,1670000,1_1_004_V2,70,True,True,0.312479,0.374348,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-168,demo-1_1_004_V2,14.0,14000,1680,1680000,1_1_004_V2,70,True,True,0.437192,0.37925,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-169,demo-1_1_004_V2,14.083,14083,1690,1690000,1_1_004_V2,71,True,True,0.705994,0.400833,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-170,demo-1_1_004_V2,14.167,14167,1700,1700000,1_1_004_V2,71,True,True,0.882622,0.420456,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-171,demo-1_1_004_V2,14.25,14250,1710,1710000,1_1_004_V2,71,True,True,0.696694,0.432367,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-172,demo-1_1_004_V2,14.333,14333,1720,1720000,1_1_004_V2,72,True,True,0.510767,0.444278,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-173,demo-1_1_004_V2,14.417,14417,1730,1730000,1_1_004_V2,72,True,True,0.427507,0.445494,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-174,demo-1_1_004_V2,14.5,14500,1740,1740000,1_1_004_V2,73,True,True,0.373708,0.443641,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-175,demo-1_1_004_V2,14.583,14583,1750,1750000,1_1_004_V2,73,True,True,0.351542,0.444795,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-176,demo-1_1_004_V2,14.667,14667,1760,1760000,1_1_004_V2,74,True,True,0.387774,0.451502,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-177,demo-1_1_004_V2,14.75,14750,1770,1770000,1_1_004_V2,74,True,True,0.424005,0.458209,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-178,demo-1_1_004_V2,14.833,14833,1780,1780000,1_1_004_V2,74,True,True,0.317453,0.460288,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-179,demo-1_1_004_V2,14.917,14917,1790,1790000,1_1_004_V2,75,True,True,0.199436,0.461995,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-180,demo-1_1_004_V2,15.0,15000,1800,1800000,1_1_004_V2,75,True,True,0.150389,0.45549,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-181,demo-1_1_004_V2,15.083,15083,1810,1810000,1_1_004_V2,76,True,True,0.17031,0.440772,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-182,demo-1_1_004_V2,15.167,15167,1820,1820000,1_1_004_V2,76,True,True,0.195003,0.427878,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-183,demo-1_1_004_V2,15.25,15250,1830,1830000,1_1_004_V2,76,True,True,0.27914,0.437716,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-184,demo-1_1_004_V2,15.333,15333,1840,1840000,1_1_004_V2,77,True,True,0.363277,0.447554,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-185,demo-1_1_004_V2,15.417,15417,1850,1850000,1_1_004_V2,77,True,True,0.390144,0.439642,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-186,demo-1_1_004_V2,15.5,15500,1860,1860000,1_1_004_V2,78,True,True,0.38599,0.422115,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-187,demo-1_1_004_V2,15.583,15583,1870,1870000,1_1_004_V2,78,True,True,0.383603,0.406981,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-188,demo-1_1_004_V2,15.667,15667,1880,1880000,1_1_004_V2,79,True,True,0.387374,0.400184,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-189,demo-1_1_004_V2,15.75,15750,1890,1890000,1_1_004_V2,79,True,True,0.391145,0.393388,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-190,demo-1_1_004_V2,15.833,15833,1900,1900000,1_1_004_V2,79,True,True,0.304407,0.387323,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-191,demo-1_1_004_V2,15.917,15917,1910,1910000,1_1_004_V2,80,True,True,0.194659,0.381445,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-192,demo-1_1_004_V2,16.0,16000,1920,1920000,1_1_004_V2,80,True,True,0.254823,0.37849,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-193,demo-1_1_004_V2,16.083,16083,1930,1930000,1_1_004_V2,81,True,True,0.602292,0.380479,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-194,demo-1_1_004_V2,16.167,16167,1940,1940000,1_1_004_V2,81,True,True,0.949761,0.382467,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-195,demo-1_1_004_V2,16.25,16250,1950,1950000,1_1_004_V2,81,True,True,0.676686,0.372858,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-196,demo-1_1_004_V2,16.333,16333,1960,1960000,1_1_004_V2,82,True,True,0.368152,0.362585,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-197,demo-1_1_004_V2,16.417,16417,1970,1970000,1_1_004_V2,82,True,True,0.36441,0.369539,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-198,demo-1_1_004_V2,16.5,16500,1980,1980000,1_1_004_V2,83,True,True,0.641709,0.392377,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-199,demo-1_1_004_V2,16.583,16583,1990,1990000,1_1_004_V2,83,True,True,0.87039,0.412633,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-200,demo-1_1_004_V2,16.667,16667,2000,2000000,1_1_004_V2,83,True,True,0.633723,0.408181,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-201,demo-1_1_004_V2,16.75,16750,2010,2010000,1_1_004_V2,84,True,True,0.397056,0.403728,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-202,demo-1_1_004_V2,16.833,16833,2020,2020000,1_1_004_V2,84,True,True,0.32164,0.407464,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-203,demo-1_1_004_V2,16.917,16917,2030,2030000,1_1_004_V2,85,True,True,0.326034,0.415253,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-204,demo-1_1_004_V2,17.0,17000,2040,2040000,1_1_004_V2,85,True,True,0.329978,0.422619,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-205,demo-1_1_004_V2,17.083,17083,2050,2050000,1_1_004_V2,86,True,True,0.332517,0.42867,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-206,demo-1_1_004_V2,17.167,17167,2060,2060000,1_1_004_V2,86,True,True,0.335057,0.434721,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-207,demo-1_1_004_V2,17.25,17250,2070,2070000,1_1_004_V2,86,True,True,0.287083,0.429049,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-208,demo-1_1_004_V2,17.333,17333,2080,2080000,1_1_004_V2,87,True,True,0.227838,0.420761,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-209,demo-1_1_004_V2,17.417,17417,2090,2090000,1_1_004_V2,87,True,True,0.265486,0.420004,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-210,demo-1_1_004_V2,17.5,17500,2100,2100000,1_1_004_V2,88,True,True,0.453485,0.430932,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-211,demo-1_1_004_V2,17.583,17583,2110,2110000,1_1_004_V2,88,True,True,0.641485,0.44186,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-212,demo-1_1_004_V2,17.667,17667,2120,2120000,1_1_004_V2,88,True,True,0.516517,0.439291,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-213,demo-1_1_004_V2,17.75,17750,2130,2130000,1_1_004_V2,89,True,True,0.380606,0.436251,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-214,demo-1_1_004_V2,17.833,17833,2140,2140000,1_1_004_V2,89,True,True,0.416449,0.448972,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-215,demo-1_1_004_V2,17.917,17917,2150,2150000,1_1_004_V2,90,True,True,0.598282,0.47509,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-216,demo-1_1_004_V2,18.0,18000,2160,2160000,1_1_004_V2,90,True,True,0.733643,0.494658,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-217,demo-1_1_004_V2,18.083,18083,2170,2170000,1_1_004_V2,90,True,True,0.510887,0.463753,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-218,demo-1_1_004_V2,18.167,18167,2180,2180000,1_1_004_V2,91,True,True,0.288131,0.432848,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-219,demo-1_1_004_V2,18.25,18250,2190,2190000,1_1_004_V2,91,True,True,0.34054,0.435372,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-220,demo-1_1_004_V2,18.333,18333,2200,2200000,1_1_004_V2,92,True,True,0.517042,0.452971,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-221,demo-1_1_004_V2,18.417,18417,2210,2210000,1_1_004_V2,92,True,True,0.667965,0.465356,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-222,demo-1_1_004_V2,18.5,18500,2220,2220000,1_1_004_V2,93,True,True,0.747397,0.463168,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-223,demo-1_1_004_V2,18.583,18583,2230,2230000,1_1_004_V2,93,True,True,0.826828,0.46098,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-224,demo-1_1_004_V2,18.667,18667,2240,2240000,1_1_004_V2,93,True,True,0.810442,0.475695,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-225,demo-1_1_004_V2,18.75,18750,2250,2250000,1_1_004_V2,94,True,True,0.77551,0.49368,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-226,demo-1_1_004_V2,18.833,18833,2260,2260000,1_1_004_V2,94,True,True,0.651605,0.501148,1,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-227,demo-1_1_004_V2,18.917,18917,2270,2270000,1_1_004_V2,95,True,True,0.400803,0.493614,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-228,demo-1_1_004_V2,19.0,19000,2280,2280000,1_1_004_V2,95,True,True,0.15,0.48608,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-229,demo-1_1_004_V2,19.083,19083,2290,2290000,1_1_004_V2,95,True,True,0.105321,0.474167,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-230,demo-1_1_004_V2,19.167,19167,2300,2300000,1_1_004_V2,96,True,True,0.063466,0.462193,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-231,demo-1_1_004_V2,19.25,19250,2310,2310000,1_1_004_V2,96,True,True,0.251687,0.474203,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-232,demo-1_1_004_V2,19.333,19333,2320,2320000,1_1_004_V2,97,True,True,0.62009,0.504994,1,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-233,demo-1_1_004_V2,19.417,19417,2330,2330000,1_1_004_V2,97,True,True,0.913701,0.530744,1,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-234,demo-1_1_004_V2,19.5,19500,2340,2340000,1_1_004_V2,97,True,True,0.728649,0.52423,1,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-235,demo-1_1_004_V2,19.583,19583,2350,2350000,1_1_004_V2,98,True,True,0.543596,0.517716,1,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-236,demo-1_1_004_V2,19.667,19667,2360,2360000,1_1_004_V2,98,True,True,0.522891,0.524151,1,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-237,demo-1_1_004_V2,19.75,19750,2370,2370000,1_1_004_V2,99,True,True,0.569489,0.535888,1,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-238,demo-1_1_004_V2,19.833,19833,2380,2380000,1_1_004_V2,99,True,True,0.649066,0.547085,1,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_004_V2-239,demo-1_1_004_V2,19.917,19917,2390,2390000,1_1_004_V2,100,True,True,0.811875,0.55692,1,recommend,recommend_intervention,False,True,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-240,demo-1_1_004_V2,20.0,20000,2400,2400000,1_1_004_V2,100,True,True,0.974683,0.566754,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-241,demo-1_1_004_V2,20.083,20083,2410,2410000,1_1_004_V2,100,True,True,0.980552,0.59398,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-242,demo-1_1_004_V2,20.167,20167,2420,2420000,1_1_004_V2,101,True,True,0.96047,0.624082,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-243,demo-1_1_004_V2,20.25,20250,2430,2430000,1_1_004_V2,101,True,True,0.955709,0.647215,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-244,demo-1_1_004_V2,20.333,20333,2440,2440000,1_1_004_V2,102,True,True,0.971056,0.661202,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-245,demo-1_1_004_V2,20.417,20417,2450,2450000,1_1_004_V2,102,True,True,0.985358,0.67504,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-246,demo-1_1_004_V2,20.5,20500,2460,2460000,1_1_004_V2,102,True,True,0.846049,0.667153,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-247,demo-1_1_004_V2,20.583,20583,2470,2470000,1_1_004_V2,103,True,True,0.706741,0.659265,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-248,demo-1_1_004_V2,20.667,20667,2480,2480000,1_1_004_V2,103,True,True,0.618362,0.650405,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-249,demo-1_1_004_V2,20.75,20750,2490,2490000,1_1_004_V2,104,True,True,0.5667,0.640845,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-250,demo-1_1_004_V2,20.833,20833,2500,2500000,1_1_004_V2,104,True,True,0.533393,0.636215,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-251,demo-1_1_004_V2,20.917,20917,2510,2510000,1_1_004_V2,104,True,True,0.599848,0.65838,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-252,demo-1_1_004_V2,21.0,21000,2520,2520000,1_1_004_V2,105,True,True,0.666303,0.680545,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-253,demo-1_1_004_V2,21.083,21083,2530,2530000,1_1_004_V2,105,True,True,0.662818,0.70362,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-254,demo-1_1_004_V2,21.167,21167,2540,2540000,1_1_004_V2,106,True,True,0.633428,0.727031,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_004_V2-255,demo-1_1_004_V2,21.25,21250,2550,2550000,1_1_004_V2,106,True,True,0.624539,0.740398,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_004_V2-256,demo-1_1_004_V2,21.333,21333,2560,2560000,1_1_004_V2,107,True,True,0.662573,0.730773,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_004_V2-257,demo-1_1_004_V2,21.417,21417,2570,2570000,1_1_004_V2,107,True,True,0.700606,0.721148,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_004_V2-258,demo-1_1_004_V2,21.5,21500,2580,2580000,1_1_004_V2,107,True,True,0.683345,0.725588,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_004_V2-259,demo-1_1_004_V2,21.583,21583,2590,2590000,1_1_004_V2,108,True,True,0.658427,0.731977,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_004_V2-260,demo-1_1_004_V2,21.667,21667,2600,2600000,1_1_004_V2,108,True,True,0.604648,0.732241,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_004_V2-261,demo-1_1_004_V2,21.75,21750,2610,2610000,1_1_004_V2,109,True,True,0.515976,0.725102,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_004_V2-262,demo-1_1_004_V2,21.833,21833,2620,2620000,1_1_004_V2,109,True,True,0.434761,0.71803,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-263,demo-1_1_004_V2,21.917,21917,2630,2630000,1_1_004_V2,109,True,True,0.621974,0.713331,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-264,demo-1_1_004_V2,22.0,22000,2640,2640000,1_1_004_V2,110,True,True,0.809188,0.708633,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-265,demo-1_1_004_V2,22.083,22083,2650,2650000,1_1_004_V2,110,True,True,0.891324,0.705893,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-266,demo-1_1_004_V2,22.167,22167,2660,2660000,1_1_004_V2,111,True,True,0.903803,0.704451,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-267,demo-1_1_004_V2,22.25,22250,2670,2670000,1_1_004_V2,111,True,True,0.912015,0.702531,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-268,demo-1_1_004_V2,22.333,22333,2680,2680000,1_1_004_V2,111,True,True,0.900211,0.698374,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-269,demo-1_1_004_V2,22.417,22417,2690,2690000,1_1_004_V2,112,True,True,0.888407,0.694217,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-270,demo-1_1_004_V2,22.5,22500,2700,2700000,1_1_004_V2,112,True,True,0.858075,0.69777,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-271,demo-1_1_004_V2,22.583,22583,2710,2710000,1_1_004_V2,113,True,True,0.821567,0.703892,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-272,demo-1_1_004_V2,22.667,22667,2720,2720000,1_1_004_V2,113,True,True,0.776844,0.709685,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-273,demo-1_1_004_V2,22.75,22750,2730,2730000,1_1_004_V2,114,True,True,0.71501,0.71479,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-274,demo-1_1_004_V2,22.833,22833,2740,2740000,1_1_004_V2,114,True,True,0.653175,0.719896,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_004_V2-275,demo-1_1_004_V2,22.917,22917,2750,2750000,1_1_004_V2,114,True,True,0.695991,0.723938,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_004_V2-276,demo-1_1_004_V2,23.0,23000,2760,2760000,1_1_004_V2,115,True,True,0.75061,0.72786,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_004_V2-277,demo-1_1_004_V2,23.083,23083,2770,2770000,1_1_004_V2,115,True,True,0.812215,0.736453,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_004_V2-278,demo-1_1_004_V2,23.167,23167,2780,2780000,1_1_004_V2,116,True,True,0.881603,0.750253,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_004_V2-279,demo-1_1_004_V2,23.25,23250,2790,2790000,1_1_004_V2,116,True,True,0.948338,0.763936,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_004_V2-280,demo-1_1_004_V2,23.333,23333,2800,2800000,1_1_004_V2,116,True,True,0.96161,0.775259,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_004_V2-281,demo-1_1_004_V2,23.417,23417,2810,2810000,1_1_004_V2,117,True,True,0.974882,0.786583,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_004_V2-282,demo-1_1_004_V2,23.5,23500,2820,2820000,1_1_004_V2,117,True,True,0.928626,0.794327,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_004_V2-283,demo-1_1_004_V2,23.583,23583,2830,2830000,1_1_004_V2,118,True,True,0.846136,0.799894,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_004_V2-284,demo-1_1_004_V2,23.667,23667,2840,2840000,1_1_004_V2,118,True,True,0.78731,0.807948,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_004_V2-285,demo-1_1_004_V2,23.75,23750,2850,2850000,1_1_004_V2,118,True,True,0.825593,0.826209,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_004_V2-286,demo-1_1_004_V2,23.833,23833,2860,2860000,1_1_004_V2,119,True,True,0.863876,0.844471,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_004_V2-287,demo-1_1_004_V2,23.917,23917,2870,2870000,1_1_004_V2,119,True,True,0.740477,0.835093,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_004_V2-288,demo-1_1_004_V2,24.0,24000,2880,2880000,1_1_004_V2,120,True,True,0.568858,0.817471,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_004_V2-289,demo-1_1_004_V2,24.083,24083,2890,2890000,1_1_004_V2,120,True,True,0.462863,0.800068,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
