eventId,sessionId,playbackSecond,playbackOffsetMs,sourceElapsedSecond,timestampOffsetMs,sourceSubjectVisit,sourceSequence,synthetic,demoOnly,class1Softmax,movingAverage10,class,alertLevel,alertAction,alertRequired,notificationEvent,triggerReason,scenarioPhase
1_1_010_V1-149,demo-1_1_010_V1,12.417,12417,1490,1490000,1_1_010_V1,47,True,True,0.02581,0.0926,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-150,demo-1_1_010_V1,12.5,12500,1500,1500000,1_1_010_V1,48,True,True,0.012738,0.091101,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-151,demo-1_1_010_V1,12.583,12583,1510,1510000,1_1_010_V1,48,True,True,0.005158,0.088592,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-152,demo-1_1_010_V1,12.667,12667,1520,1520000,1_1_010_V1,48,True,True,0.007857,0.084193,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-153,demo-1_1_010_V1,12.75,12750,1530,1530000,1_1_010_V1,49,True,True,0.010556,0.079795,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-154,demo-1_1_010_V1,12.833,12833,1540,1540000,1_1_010_V1,49,True,True,0.014809,0.075578,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-155,demo-1_1_010_V1,12.917,12917,1550,1550000,1_1_010_V1,49,True,True,0.028384,0.072452,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-156,demo-1_1_010_V1,13.0,13000,1560,1560000,1_1_010_V1,50,True,True,0.041958,0.069326,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-157,demo-1_1_010_V1,13.083,13083,1570,1570000,1_1_010_V1,50,True,True,0.055533,0.066201,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-158,demo-1_1_010_V1,13.167,13167,1580,1580000,1_1_010_V1,50,True,True,0.089611,0.068418,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-159,demo-1_1_010_V1,13.25,13250,1590,1590000,1_1_010_V1,51,True,True,0.125057,0.070992,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-160,demo-1_1_010_V1,13.333,13333,1600,1600000,1_1_010_V1,51,True,True,0.160503,0.073565,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-161,demo-1_1_010_V1,13.417,13417,1610,1610000,1_1_010_V1,51,True,True,0.197453,0.075571,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-162,demo-1_1_010_V1,13.5,13500,1620,1620000,1_1_010_V1,52,True,True,0.234954,0.077369,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-163,demo-1_1_010_V1,13.583,13583,1630,1630000,1_1_010_V1,52,True,True,0.272455,0.079167,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-164,demo-1_1_010_V1,13.667,13667,1640,1640000,1_1_010_V1,52,True,True,0.25159,0.080442,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-165,demo-1_1_010_V1,13.75,13750,1650,1650000,1_1_010_V1,52,True,True,0.178296,0.081249,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-166,demo-1_1_010_V1,13.833,13833,1660,1660000,1_1_010_V1,53,True,True,0.105001,0.082055,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-167,demo-1_1_010_V1,13.917,13917,1670,1670000,1_1_010_V1,53,True,True,0.145712,0.09053,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-168,demo-1_1_010_V1,14.0,14000,1680,1680000,1_1_010_V1,53,True,True,0.427103,0.115194,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-169,demo-1_1_010_V1,14.083,14083,1690,1690000,1_1_010_V1,54,True,True,0.708494,0.139857,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-170,demo-1_1_010_V1,14.167,14167,1700,1700000,1_1_010_V1,54,True,True,0.937468,0.163098,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-171,demo-1_1_010_V1,14.25,14250,1710,1710000,1_1_010_V1,54,True,True,0.767262,0.175503,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-172,demo-1_1_010_V1,14.333,14333,1720,1720000,1_1_010_V1,55,True,True,0.597057,0.187908,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-173,demo-1_1_010_V1,14.417,14417,1730,1730000,1_1_010_V1,55,True,True,0.426851,0.200313,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-174,demo-1_1_010_V1,14.5,14500,1740,1740000,1_1_010_V1,55,True,True,0.572754,0.228935,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-175,demo-1_1_010_V1,14.583,14583,1750,1750000,1_1_010_V1,56,True,True,0.749648,0.259146,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-176,demo-1_1_010_V1,14.667,14667,1760,1760000,1_1_010_V1,56,True,True,0.926541,0.289358,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-177,demo-1_1_010_V1,14.75,14750,1770,1770000,1_1_010_V1,56,True,True,0.883054,0.309219,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-178,demo-1_1_010_V1,14.833,14833,1780,1780000,1_1_010_V1,57,True,True,0.747508,0.324758,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-179,demo-1_1_010_V1,14.917,14917,1790,1790000,1_1_010_V1,57,True,True,0.611962,0.340297,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-180,demo-1_1_010_V1,15.0,15000,1800,1800000,1_1_010_V1,57,True,True,0.51744,0.353814,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-181,demo-1_1_010_V1,15.083,15083,1810,1810000,1_1_010_V1,57,True,True,0.463942,0.36531,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-182,demo-1_1_010_V1,15.167,15167,1820,1820000,1_1_010_V1,58,True,True,0.410443,0.376806,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-183,demo-1_1_010_V1,15.25,15250,1830,1830000,1_1_010_V1,58,True,True,0.386213,0.389573,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-184,demo-1_1_010_V1,15.333,15333,1840,1840000,1_1_010_V1,58,True,True,0.432047,0.405383,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-185,demo-1_1_010_V1,15.417,15417,1850,1850000,1_1_010_V1,59,True,True,0.477882,0.421192,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-186,demo-1_1_010_V1,15.5,15500,1860,1860000,1_1_010_V1,59,True,True,0.523059,0.437224,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-187,demo-1_1_010_V1,15.583,15583,1870,1870000,1_1_010_V1,59,True,True,0.561526,0.455523,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-188,demo-1_1_010_V1,15.667,15667,1880,1880000,1_1_010_V1,60,True,True,0.599993,0.473822,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-189,demo-1_1_010_V1,15.75,15750,1890,1890000,1_1_010_V1,60,True,True,0.63846,0.492121,0,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-190,demo-1_1_010_V1,15.833,15833,1900,1900000,1_1_010_V1,60,True,True,0.688206,0.511815,1,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-191,demo-1_1_010_V1,15.917,15917,1910,1910000,1_1_010_V1,61,True,True,0.739433,0.531692,1,none,none,False,False,demo_ma10_below_threshold,baseline_monitoring
1_1_010_V1-192,demo-1_1_010_V1,16.0,16000,1920,1920000,1_1_010_V1,61,True,True,0.79066,0.551569,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-193,demo-1_1_010_V1,16.083,16083,1930,1930000,1_1_010_V1,61,True,True,0.808276,0.569016,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-194,demo-1_1_010_V1,16.167,16167,1940,1940000,1_1_010_V1,62,True,True,0.809971,0.585312,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-195,demo-1_1_010_V1,16.25,16250,1950,1950000,1_1_010_V1,62,True,True,0.811666,0.601609,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-196,demo-1_1_010_V1,16.333,16333,1960,1960000,1_1_010_V1,62,True,True,0.831433,0.623261,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-197,demo-1_1_010_V1,16.417,16417,1970,1970000,1_1_010_V1,62,True,True,0.871316,0.650875,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-198,demo-1_1_010_V1,16.5,16500,1980,1980000,1_1_010_V1,63,True,True,0.9112,0.67849,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-199,demo-1_1_010_V1,16.583,16583,1990,1990000,1_1_010_V1,63,True,True,0.896626,0.694189,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-200,demo-1_1_010_V1,16.667,16667,2000,2000000,1_1_010_V1,63,True,True,0.733198,0.677321,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-201,demo-1_1_010_V1,16.75,16750,2010,2010000,1_1_010_V1,64,True,True,0.56977,0.660454,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-202,demo-1_1_010_V1,16.833,16833,2020,2020000,1_1_010_V1,64,True,True,0.41993,0.644987,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-203,demo-1_1_010_V1,16.917,16917,2030,2030000,1_1_010_V1,64,True,True,0.473892,0.650537,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-204,demo-1_1_010_V1,17.0,17000,2040,2040000,1_1_010_V1,65,True,True,0.527854,0.656086,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-205,demo-1_1_010_V1,17.083,17083,2050,2050000,1_1_010_V1,65,True,True,0.581816,0.661635,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-206,demo-1_1_010_V1,17.167,17167,2060,2060000,1_1_010_V1,65,True,True,0.547418,0.647811,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-207,demo-1_1_010_V1,17.25,17250,2070,2070000,1_1_010_V1,66,True,True,0.498294,0.630758,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-208,demo-1_1_010_V1,17.333,17333,2080,2080000,1_1_010_V1,66,True,True,0.449169,0.613706,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-209,demo-1_1_010_V1,17.417,17417,2090,2090000,1_1_010_V1,66,True,True,0.460493,0.608331,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-210,demo-1_1_010_V1,17.5,17500,2100,2100000,1_1_010_V1,67,True,True,0.50411,0.609194,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-211,demo-1_1_010_V1,17.583,17583,2110,2110000,1_1_010_V1,67,True,True,0.547728,0.610058,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-212,demo-1_1_010_V1,17.667,17667,2120,2120000,1_1_010_V1,67,True,True,0.614545,0.617577,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-213,demo-1_1_010_V1,17.75,17750,2130,2130000,1_1_010_V1,67,True,True,0.710127,0.633349,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-214,demo-1_1_010_V1,17.833,17833,2140,2140000,1_1_010_V1,68,True,True,0.80571,0.649121,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-215,demo-1_1_010_V1,17.917,17917,2150,2150000,1_1_010_V1,68,True,True,0.869219,0.662884,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-216,demo-1_1_010_V1,18.0,18000,2160,2160000,1_1_010_V1,68,True,True,0.831756,0.670327,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-217,demo-1_1_010_V1,18.083,18083,2170,2170000,1_1_010_V1,69,True,True,0.794293,0.677769,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-218,demo-1_1_010_V1,18.167,18167,2180,2180000,1_1_010_V1,69,True,True,0.757478,0.685004,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-219,demo-1_1_010_V1,18.25,18250,2190,2190000,1_1_010_V1,69,True,True,0.738167,0.686668,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-220,demo-1_1_010_V1,18.333,18333,2200,2200000,1_1_010_V1,70,True,True,0.718856,0.688333,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-221,demo-1_1_010_V1,18.417,18417,2210,2210000,1_1_010_V1,70,True,True,0.699545,0.689997,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-222,demo-1_1_010_V1,18.5,18500,2220,2220000,1_1_010_V1,70,True,True,0.679122,0.685693,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-223,demo-1_1_010_V1,18.583,18583,2230,2230000,1_1_010_V1,71,True,True,0.658472,0.680169,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-224,demo-1_1_010_V1,18.667,18667,2240,2240000,1_1_010_V1,71,True,True,0.637823,0.674646,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-225,demo-1_1_010_V1,18.75,18750,2250,2250000,1_1_010_V1,71,True,True,0.651431,0.671152,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-226,demo-1_1_010_V1,18.833,18833,2260,2260000,1_1_010_V1,72,True,True,0.685593,0.668875,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-227,demo-1_1_010_V1,18.917,18917,2270,2270000,1_1_010_V1,72,True,True,0.719756,0.666598,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-228,demo-1_1_010_V1,19.0,19000,2280,2280000,1_1_010_V1,72,True,True,0.747776,0.663467,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-229,demo-1_1_010_V1,19.083,19083,2290,2290000,1_1_010_V1,72,True,True,0.767303,0.659155,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-230,demo-1_1_010_V1,19.167,19167,2300,2300000,1_1_010_V1,73,True,True,0.78683,0.654842,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-231,demo-1_1_010_V1,19.25,19250,2310,2310000,1_1_010_V1,73,True,True,0.788765,0.652691,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-232,demo-1_1_010_V1,19.333,19333,2320,2320000,1_1_010_V1,73,True,True,0.726197,0.658465,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-233,demo-1_1_010_V1,19.417,19417,2330,2330000,1_1_010_V1,74,True,True,0.663628,0.664238,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-234,demo-1_1_010_V1,19.5,19500,2340,2340000,1_1_010_V1,74,True,True,0.601313,0.669933,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-235,demo-1_1_010_V1,19.583,19583,2350,2350000,1_1_010_V1,74,True,True,0.567136,0.666893,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-236,demo-1_1_010_V1,19.667,19667,2360,2360000,1_1_010_V1,75,True,True,0.532959,0.663852,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-237,demo-1_1_010_V1,19.75,19750,2370,2370000,1_1_010_V1,75,True,True,0.498781,0.660812,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-238,demo-1_1_010_V1,19.833,19833,2380,2380000,1_1_010_V1,75,True,True,0.54304,0.666816,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-239,demo-1_1_010_V1,19.917,19917,2390,2390000,1_1_010_V1,76,True,True,0.606473,0.675031,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-240,demo-1_1_010_V1,20.0,20000,2400,2400000,1_1_010_V1,76,True,True,0.669905,0.683246,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-241,demo-1_1_010_V1,20.083,20083,2410,2410000,1_1_010_V1,76,True,True,0.70231,0.689544,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-242,demo-1_1_010_V1,20.167,20167,2420,2420000,1_1_010_V1,76,True,True,0.713877,0.694554,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-243,demo-1_1_010_V1,20.25,20250,2430,2430000,1_1_010_V1,77,True,True,0.725443,0.699565,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-244,demo-1_1_010_V1,20.333,20333,2440,2440000,1_1_010_V1,77,True,True,0.760256,0.703599,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-245,demo-1_1_010_V1,20.417,20417,2450,2450000,1_1_010_V1,77,True,True,0.830995,0.706124,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-246,demo-1_1_010_V1,20.5,20500,2460,2460000,1_1_010_V1,78,True,True,0.901734,0.70865,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-247,demo-1_1_010_V1,20.583,20583,2470,2470000,1_1_010_V1,78,True,True,0.949573,0.710915,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-248,demo-1_1_010_V1,20.667,20667,2480,2480000,1_1_010_V1,78,True,True,0.89818,0.712047,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-249,demo-1_1_010_V1,20.75,20750,2490,2490000,1_1_010_V1,79,True,True,0.846787,0.71318,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-250,demo-1_1_010_V1,20.833,20833,2500,2500000,1_1_010_V1,79,True,True,0.795395,0.714313,1,recommend,recommend_intervention,False,False,demo_ma10_recommend_threshold,repeated_change_accumulating
1_1_010_V1-251,demo-1_1_010_V1,20.917,20917,2510,2510000,1_1_010_V1,79,True,True,0.85476,0.723371,1,required,required_intervention,True,True,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-252,demo-1_1_010_V1,21.0,21000,2520,2520000,1_1_010_V1,80,True,True,0.916139,0.732572,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-253,demo-1_1_010_V1,21.083,21083,2530,2530000,1_1_010_V1,80,True,True,0.977518,0.741774,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-254,demo-1_1_010_V1,21.167,21167,2540,2540000,1_1_010_V1,80,True,True,0.908264,0.744285,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-255,demo-1_1_010_V1,21.25,21250,2550,2550000,1_1_010_V1,81,True,True,0.801472,0.744872,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-256,demo-1_1_010_V1,21.333,21333,2560,2560000,1_1_010_V1,81,True,True,0.694679,0.74546,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-257,demo-1_1_010_V1,21.417,21417,2570,2570000,1_1_010_V1,81,True,True,0.658186,0.745023,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-258,demo-1_1_010_V1,21.5,21500,2580,2580000,1_1_010_V1,81,True,True,0.674418,0.743817,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-259,demo-1_1_010_V1,21.583,21583,2590,2590000,1_1_010_V1,82,True,True,0.69065,0.742611,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-260,demo-1_1_010_V1,21.667,21667,2600,2600000,1_1_010_V1,82,True,True,0.725556,0.743153,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-261,demo-1_1_010_V1,21.75,21750,2610,2610000,1_1_010_V1,82,True,True,0.792799,0.746719,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-262,demo-1_1_010_V1,21.833,21833,2620,2620000,1_1_010_V1,83,True,True,0.860043,0.750285,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-263,demo-1_1_010_V1,21.917,21917,2630,2630000,1_1_010_V1,83,True,True,0.911018,0.75431,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-264,demo-1_1_010_V1,22.0,22000,2640,2640000,1_1_010_V1,83,True,True,0.87704,0.760736,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-265,demo-1_1_010_V1,22.083,22083,2650,2650000,1_1_010_V1,84,True,True,0.843061,0.767161,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-266,demo-1_1_010_V1,22.167,22167,2660,2660000,1_1_010_V1,84,True,True,0.809083,0.773586,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-267,demo-1_1_010_V1,22.25,22250,2670,2670000,1_1_010_V1,84,True,True,0.803153,0.782835,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-268,demo-1_1_010_V1,22.333,22333,2680,2680000,1_1_010_V1,85,True,True,0.798534,0.792216,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-269,demo-1_1_010_V1,22.417,22417,2690,2690000,1_1_010_V1,85,True,True,0.793915,0.801597,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-270,demo-1_1_010_V1,22.5,22500,2700,2700000,1_1_010_V1,85,True,True,0.835764,0.81052,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-271,demo-1_1_010_V1,22.583,22583,2710,2710000,1_1_010_V1,86,True,True,0.893102,0.819292,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-272,demo-1_1_010_V1,22.667,22667,2720,2720000,1_1_010_V1,86,True,True,0.950441,0.828064,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-273,demo-1_1_010_V1,22.75,22750,2730,2730000,1_1_010_V1,86,True,True,0.929908,0.831541,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-274,demo-1_1_010_V1,22.833,22833,2740,2740000,1_1_010_V1,86,True,True,0.844271,0.830592,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-275,demo-1_1_010_V1,22.917,22917,2750,2750000,1_1_010_V1,87,True,True,0.758634,0.829643,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-276,demo-1_1_010_V1,23.0,23000,2760,2760000,1_1_010_V1,87,True,True,0.721241,0.828213,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-277,demo-1_1_010_V1,23.083,23083,2770,2770000,1_1_010_V1,87,True,True,0.777797,0.825846,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-278,demo-1_1_010_V1,23.167,23167,2780,2780000,1_1_010_V1,88,True,True,0.834354,0.823479,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-279,demo-1_1_010_V1,23.25,23250,2790,2790000,1_1_010_V1,88,True,True,0.86749,0.820216,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-280,demo-1_1_010_V1,23.333,23333,2800,2800000,1_1_010_V1,88,True,True,0.749173,0.811156,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-281,demo-1_1_010_V1,23.417,23417,2810,2810000,1_1_010_V1,89,True,True,0.630855,0.802097,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-282,demo-1_1_010_V1,23.5,23500,2820,2820000,1_1_010_V1,89,True,True,0.512538,0.793037,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-283,demo-1_1_010_V1,23.583,23583,2830,2830000,1_1_010_V1,89,True,True,0.609108,0.78878,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-284,demo-1_1_010_V1,23.667,23667,2840,2840000,1_1_010_V1,90,True,True,0.722207,0.784893,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-285,demo-1_1_010_V1,23.75,23750,2850,2850000,1_1_010_V1,90,True,True,0.835306,0.781005,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
1_1_010_V1-286,demo-1_1_010_V1,23.833,23833,2860,2860000,1_1_010_V1,90,True,True,0.805788,0.778759,1,required,required_intervention,True,False,demo_ma10_required_threshold,state_check_condition_pending
